ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"LU0490618542","D5BM","XTR.S+P 500 SWAP 1CDL","ETF","EUR",2505991,2018-03-26,08:17,37.918,37.918,37.918,37.918,0,1
"LU0659580079","XMK9","XTR.MSCI JAPAN 4CEOH","ETF","EUR",2506044,2018-03-26,08:17,20.107,20.107,20.107,20.107,373,1
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2018-03-26,08:17,19.02,19.02,19.02,19.02,263,1
"LU1324516308","FRCK","UBS-BB.DL.EMS.UETF HEOAA","ETF","EUR",2506153,2018-03-26,08:17,12.102,12.102,12.102,12.102,500,1
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2018-03-26,08:17,93.06,93.1,93.06,93.1,378,3
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,08:17,0.245,0.2459,0.244,0.244,154543,44
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2018-03-26,08:17,26.63,26.63,26.63,26.63,75,1
"DE0005933956","EXW1","ISHARES EO STOXX 50 U.ETF","ETF","EUR",2506383,2018-03-26,08:17,33.1,33.1,33.1,33.1,835,2
"IE0008471009","EUN2","ISHSII-EURO STOXX50 EODIS","ETF","EUR",2506399,2018-03-26,08:17,33.585,33.585,33.585,33.585,1500,1
"LU0274211217","DBXE","XTR.EURO STOXX 50 1D","ETF","EUR",2506401,2018-03-26,08:17,35.075,35.09,35.075,35.09,144,2
"LU0380865021","DXET","XTR.EURO STOXX 50 1C","ETF","EUR",2506406,2018-03-26,08:17,46.015,46.015,46.015,46.015,1800,1
"US00206R1023","SOBA","AT + T INC.          DL 1","Common stock","EUR",2506414,2018-03-26,08:17,28.29,28.29,28.09,28.29,1100,2
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 1","Common stock","EUR",2506421,2018-03-26,08:17,150.18,150.22,150.18,150.18,300,2
"US02079K3059","ABEA","ALPHABET INC.CL.A DL-,001","Common stock","EUR",2506424,2018-03-26,08:17,845.29,845.29,845.29,845.29,2,1
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2018-03-26,08:17,1238.8,1239.3,1238.8,1238.8,120,3
"US1510201049","CG3","CELGENE CORP.      DL-,01","Common stock","EUR",2506454,2018-03-26,08:17,69.39,69.39,69.39,69.39,115,1
"US3682872078","GAZ","GAZPROM ADR SP./2 RL 5L 5","Common stock","EUR",2506491,2018-03-26,08:17,3.95,3.95,3.95,3.95,4000,2
"DE000A2E4K43","DHER","DELIVERY HERO AG NA O.N.","Common stock","EUR",2518798,2018-03-26,08:17,38.94,38.94,38.94,38.94,334,3
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2018-03-26,08:17,14.695,14.705,14.695,14.705,4723,15
"DE000JST4000","JST","JOST WERKE AG INH.   O.N.","Common stock","EUR",2547456,2018-03-26,08:17,39.95,39.95,39.8,39.8,250,3
"DE000A2E4L75","LINU","LINDE AG O.N. Z.UMT.","Common stock","EUR",2600157,2018-03-26,08:17,175.8,175.8,175.8,175.8,37,1
"IE00B3XXRP09","VUSA","VANGUARD S+P 500 U.ETF DL","ETF","EUR",2749249,2018-03-26,08:17,40.293,40.305,40.293,40.305,0,2
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,08:17,32.095,32.095,32.095,32.095,465,2
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,08:17,32.8,32.8,32.795,32.795,473,2
"LU1681048804","AUM5","AIS-AM.S+P500 EOC","ETF","EUR",3089135,2018-03-26,08:17,37.534,37.534,37.534,37.534,2417,1
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2018-03-26,08:18,20.78,20.78,20.78,20.78,21,1
"LU0252633754","LYY7","MUL-LYXOR DAX DR UC.ETF A","ETF","EUR",2504267,2018-03-26,08:18,113.86,113.86,113.86,113.86,200,1
"LU0378438732","C001","COMSTAGE-DAX UCITS ETF I","ETF","EUR",2504271,2018-03-26,08:18,113.62,113.62,113.62,113.62,200,1
"LU0411075020","DBPD","XTR.SHORTDAX X2 DA.SW. 1C","ETF","EUR",2504272,2018-03-26,08:18,4.1205,4.1205,4.1205,4.1205,2750,1
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2018-03-26,08:18,8.282,8.282,8.27,8.27,3496,3
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2018-03-26,08:18,134.3,134.4,134.3,134.4,640,4
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,08:18,36.27,36.28,36.27,36.28,445,3
"DE000A0JBPG2","PNE3","PNE WIND AG NA O.N.","Common stock","EUR",2504337,2018-03-26,08:18,2.92,2.92,2.92,2.92,2113,2
"DE000A0LAUP1","CE2","CROPENERGIES AG","Common stock","EUR",2504376,2018-03-26,08:18,5.87,5.9,5.87,5.9,283,4
"DE000A0LR936","ST5","STEICO SE","Common stock","EUR",2504382,2018-03-26,08:18,22.5,22.5,22.5,22.5,10,1
"DE000A0MZ4B0","DLX","DELIGNIT AG      INH.O.N.","Common stock","EUR",2504390,2018-03-26,08:18,10.4,10.4,10.4,10.4,645,1
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.","Common stock","EUR",2504401,2018-03-26,08:18,9.04,9.04,9.02,9.02,147,2
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2018-03-26,08:18,16.995,16.995,16.995,16.995,1173,1
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2018-03-26,08:18,24.52,24.54,24.44,24.54,3651,14
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2018-03-26,08:18,48.2,48.2,48.16,48.16,102,2
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,08:18,196.9,196.95,196.85,196.85,820,7
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA","Common stock","EUR",2504492,2018-03-26,08:18,3.705,3.705,3.7,3.7,3129,5
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2018-03-26,08:18,39.27,39.27,39.26,39.26,1872,3
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.","Common stock","EUR",2504531,2018-03-26,08:18,14.03,14.03,14,14,1116,5
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2018-03-26,08:18,22.66,22.68,22.66,22.68,450,3
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2018-03-26,08:18,35.58,35.58,35.58,35.58,337,3
"DE000A12UP37","NC5A","NORCOM INF.TECHN.AG","Common stock","EUR",2504566,2018-03-26,08:18,60.8,60.8,60.8,60.8,28,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2018-03-26,08:18,38.42,38.43,38.41,38.42,1828,9
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2018-03-26,08:18,81.93,81.93,81.88,81.9,1887,14
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2018-03-26,08:18,90.98,90.98,90.95,90.97,2493,26
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2018-03-26,08:18,11.166,11.166,11.14,11.152,63925,41
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2018-03-26,08:18,8.93,8.931,8.926,8.931,14740,14
"DE000ETF7011","F701","CS VERMOEG.STRATE.U.ETF I","ETF","EUR",2504718,2018-03-26,08:18,113.1,113.1,113.1,113.1,1,1
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2018-03-26,08:18,28.42,28.51,28.42,28.48,9033,44
"DE000FTG1111","FTK","FINTECH GROUP AG  NA O.N.","Common stock","EUR",2504808,2018-03-26,08:18,27.85,27.85,27.85,27.85,344,1
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2018-03-26,08:18,30,30,30,30,147,2
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,08:18,73.16,73.3,73.12,73.12,2278,37
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2018-03-26,08:18,61.58,61.58,61.54,61.54,588,5
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2018-03-26,08:18,87.74,87.74,87.74,87.74,235,2
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2018-03-26,08:18,64.92,64.92,64.88,64.9,386,4
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2018-03-26,08:18,27.47,27.49,27.47,27.48,496,3
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2018-03-26,08:18,64.38,64.38,64.36,64.36,60,2
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2018-03-26,08:18,17.57,17.57,17.57,17.57,170,2
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2018-03-26,08:18,24.31,24.31,24.31,24.31,87,1
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2018-03-26,08:18,135.25,135.25,135.1,135.15,1132,8
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2018-03-26,08:18,45.2,45.2,45.2,45.2,56,1
"DE0002635307","EXSA","ISH.STOX.EUROPE 600 U.ETF","ETF","EUR",2504871,2018-03-26,08:18,36.205,36.205,36.205,36.205,5673,1
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2018-03-26,08:18,52.34,52.34,52.32,52.32,142,5
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2018-03-26,08:18,11.278,11.278,11.26,11.262,10774,18
"DE0005158703","BC8","BECHTLE AG O.N.","Common stock","EUR",2504894,2018-03-26,08:18,66.9,66.9,66.8,66.85,579,11
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2018-03-26,08:18,85.09,85.09,85.05,85.05,1219,16
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2018-03-26,08:18,87.18,87.18,87.18,87.18,157,3
"DE0005218309","MBQ","MOBOTIX AG O.N.","Common stock","EUR",2504911,2018-03-26,08:18,9.85,9.85,9.85,9.85,100,1
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2018-03-26,08:18,38.25,38.25,38.22,38.22,795,3
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2018-03-26,08:18,52.38,52.42,52.38,52.42,214,5
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2018-03-26,08:18,79.2,79.2,79.2,79.2,277,2
"DE0005437305","COP","COMPUGROUP MED.SE O.N.","Common stock","EUR",2504932,2018-03-26,08:18,43.42,43.42,43.38,43.38,95,3
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2018-03-26,08:18,218.3,218.3,218.3,218.3,276,3
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2018-03-26,08:18,38.36,38.36,38.32,38.34,791,3
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2018-03-26,08:18,62.3,62.3,62.28,62.28,202,4
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2018-03-26,08:18,68.05,68.1,68.05,68.1,1123,3
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.","Common stock","EUR",2504950,2018-03-26,08:18,57.75,57.75,57.75,57.75,2303,14
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2018-03-26,08:18,77.1,77.1,76.8,76.8,512,12
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,08:18,35.23,35.23,35.21,35.21,1836,4
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,08:18,12.97,12.97,12.965,12.965,918,3
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2018-03-26,08:18,15.905,15.95,15.9,15.94,4453,8
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2018-03-26,08:18,65.9,65.9,65.9,65.9,37,1
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2018-03-26,08:18,80.92,81.04,80.92,81.04,214,6
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,08:18,60.92,60.92,60.9,60.9,1175,3
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,08:18,81.46,81.46,81.46,81.46,62,1
"DE0005790406","FPE","FUCHS PETROLUB SE O.N.","Common stock","EUR",2504975,2018-03-26,08:18,41.55,41.55,41.55,41.55,1040,7
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2018-03-26,08:18,45.02,45.04,45,45.02,346,4
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,08:18,108.7,108.7,108.65,108.7,1207,8
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2018-03-26,08:18,37.2,37.2,37.2,37.2,32,1
"DE0005933972","EXS2","ISHARES TECDAX UCITS ETF","ETF","EUR",2504991,2018-03-26,08:18,23.64,23.64,23.63,23.63,2573,2
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,08:18,79.92,79.92,79.9,79.9,284,2
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,08:18,104.3,104.3,104.3,104.3,194,1
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,08:18,82.54,82.54,82.52,82.52,743,6
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2018-03-26,08:18,41.72,41.73,41.65,41.65,1145,13
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2018-03-26,08:18,34.8,34.8,34.8,34.8,110,1
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2018-03-26,08:18,28.64,28.64,28.6,28.6,888,2
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,08:18,22.3,22.3,22.3,22.3,1398,3
"DE0006289309","EXX1","ISHS ESTXX BNKS.30-15 UC.","ETF","EUR",2505027,2018-03-26,08:18,12.086,12.086,12.082,12.082,15580,6
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2018-03-26,08:18,169.15,169.15,168.9,169,1049,16
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,08:18,76.26,76.26,76.2,76.2,579,6
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2018-03-26,08:18,34.6,34.6,34.59,34.6,533,3
"DE0006636681","VQT","VA-Q-TEC AG NA O.N.","Common stock","EUR",2505056,2018-03-26,08:18,16.7,16.7,16.7,16.7,176,1
"DE0006637200","MGN","MOLOGEN AG","Common stock","EUR",2505057,2018-03-26,08:18,1.918,1.97,1.912,1.97,8047,8
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2018-03-26,08:18,66.88,66.9,66.88,66.88,800,6
"DE0006968001","PWO","PROGRESS-WERK OBERK. O.N.","Common stock","EUR",2505066,2018-03-26,08:18,41.4,41.4,41.4,41.4,44,1
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2018-03-26,08:18,112.8,112.8,112.8,112.8,22,1
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,08:18,19.935,19.935,19.92,19.935,5319,9
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,08:18,66.22,66.23,66.21,66.22,3977,13
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,08:18,84.38,84.38,84.33,84.38,2190,14
"DE0007231326","SIX2","SIXT SE ST O.N.","Common stock","EUR",2505085,2018-03-26,08:18,92.15,92.2,92.15,92.2,225,7
"DE0007231334","SIX3","SIXT SE VZO O.N.","Common stock","EUR",2505086,2018-03-26,08:18,62.1,62.1,62.1,62.1,341,2
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,08:18,102.04,102.06,101.98,102.04,8742,20
"DE0007257503","CEC","CECONOMY AG  ST O.N.","Common stock","EUR",2505090,2018-03-26,08:18,9.342,9.342,9.334,9.334,2046,3
"DE0007297004","SZU","SUEDZUCKER AG  O.N.","Common stock","EUR",2505095,2018-03-26,08:18,14.805,14.805,14.805,14.805,548,2
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,08:18,96.44,96.46,96.42,96.42,245,3
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,08:18,21.42,21.42,21.41,21.41,770,2
"DE0007507501","WSU","WASHTEC AG O.N.","Common stock","EUR",2505106,2018-03-26,08:18,77.3,77.3,77.3,77.3,73,1
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2018-03-26,08:18,157.4,157.5,157.4,157.5,148,3
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,08:18,155.64,155.68,155.46,155.58,5990,30
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2018-03-26,08:18,12.69,12.69,12.67,12.67,2329,3
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,08:18,25.71,25.71,25.71,25.71,655,3
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2018-03-26,08:18,107.4,107.4,107.4,107.4,900,1
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,08:18,181.1,181.1,180.98,181,2389,17
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,08:18,184.85,184.85,184.7,184.75,1364,10
"ES0178430E18","TNE5","TELEFONICA INH.      EO 1","Common stock","EUR",2505155,2018-03-26,08:18,7.801,7.801,7.801,7.801,336,1
"FI0009000681","NOA3","NOKIA OYJ EO-,06","Common stock","EUR",2505156,2018-03-26,08:18,4.454,4.454,4.454,4.454,75,1
"FR0000125486","SQU","VINCI S.A. INH.   EO 2,50","Common stock","EUR",2505182,2018-03-26,08:18,79,79,79,79,1,1
"FR0007063177","LYMS","LYX.NASDAQ-100 U.ETF DEO","ETF","EUR",2505190,2018-03-26,08:18,21.125,21.125,21.125,21.125,440,1
"FR0010652867","LYQI","LYX.MSCI AC AXJ.U.ETF A","ETF","EUR",2505250,2018-03-26,08:18,104.14,104.14,104.14,104.14,145,1
"FR0010756098","AMEW","AMUNDI ETF MSCI WLD","ETF","EUR",2505287,2018-03-26,08:18,238.25,238.25,238.25,238.25,4,1
"GB0007980591","BPE5","BP PLC             DL-,25","Common stock","EUR",2505380,2018-03-26,08:18,5.368,5.37,5.368,5.37,6090,5
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2018-03-26,08:18,23.13,23.13,23.12,23.12,492,2
"IE00BC7GZW19","SYBD","SPDR B.B.0-3Y.E.C.B.UETF","ETF","EUR",2505399,2018-03-26,08:18,30.289,30.289,30.289,30.289,540,1
"IE00BJZ2DD79","XRS2","X(IE)-RUSSELL 2000 1CDL","ETF","EUR",2505423,2018-03-26,08:18,171.12,171.12,171.12,171.12,50,1
"IE00BKM4H312","QDVD","I2-I.MSCI USA QD.UETF DLD","ETF","EUR",2505429,2018-03-26,08:18,26.225,26.225,26.225,26.225,100,1
"IE00BKWQ0G16","SPYZ","SSGA S.E.E.II-M.EURO.FIN.","ETF","EUR",2505433,2018-03-26,08:18,55.05,55.05,55.05,55.05,58,1
"IE00BYVJRQ85","QDVN","ISIV-MSCI J.SRIEH.U.ETF A","ETF","EUR",2505538,2018-03-26,08:18,5.892,5.892,5.892,5.892,425,1
"IE00BYZK4552","2B76","ISHS IV-AUTO.+ROBOTIC.ETF","ETF","EUR",2505551,2018-03-26,08:18,6.44,6.441,6.44,6.441,4150,2
"IE00B02KXL92","IQQM","ISHS-ESTXX MID UC. ETF","ETF","EUR",2505582,2018-03-26,08:18,58.84,58.84,58.84,58.84,105,1
"IE00B3B8Q275","IUS6","ISHSIII-EO COV.BD EO DIS","ETF","EUR",2505622,2018-03-26,08:18,154.335,154.335,154.335,154.335,70,1
"IE00B4L5ZY03","EUNS","ISHSIII-EO CBX-F1-5YR EOD","ETF","EUR",2505658,2018-03-26,08:18,109.865,109.87,109.865,109.865,150,2
"IE00B6YX5C33","SPY5","SPDR S+P 500 UCITS ETF","ETF","EUR",2505747,2018-03-26,08:18,212.56,212.56,212.56,212.56,60,1
"IE00B66F4759","EUNW","IS EO H.Y.CO.BD U.ETF EOD","ETF","EUR",2505762,2018-03-26,08:18,104.8,104.8,104.8,104.8,50,1
"LU0274209237","DBXA","XTR.MSCI EUROPE 1C","ETF","EUR",2505826,2018-03-26,08:18,53.81,53.81,53.81,53.81,5497,1
"LU0274209740","DBXJ","XTR.MSCI JAPAN 1C","ETF","EUR",2505827,2018-03-26,08:18,49.456,49.456,49.456,49.456,200,1
"LU0290357929","DBXH","XTR.II GL.INF.-LI.B.1CEOH","ETF","EUR",2505839,2018-03-26,08:18,225.88,225.88,225.88,225.88,30,1
"LU0290358224","DBXK","XTR.II EUR.INF.LINK.BD 1C","ETF","EUR",2505840,2018-03-26,08:18,219.24,219.24,219.24,219.24,27,1
"LU0307018795","SFQ","SAF HOLLAND S.A.   EO-,01","Common stock","EUR",2505867,2018-03-26,08:18,17.16,17.16,17.16,17.16,406,1
"LU0411078636","DBPK","XTR.S+P500 2XINV.D.SW. 1C","ETF","EUR",2505939,2018-03-26,08:18,1.7146,1.7146,1.7146,1.7146,1300,1
"LU0524480265","XY4P","XTR.II IB.E.G.B.Y.P.S. 1C","ETF","EUR",2506001,2018-03-26,08:18,174.425,174.425,174.425,174.425,85,1
"LU0839027447","XDJP","XTR.NIKKEI 225 1D","ETF","EUR",2506063,2018-03-26,08:18,16.434,16.434,16.432,16.434,8276,5
"LU1066226637","STM","STABILUS S.A. INH. EO-,01","Common stock","EUR",2506096,2018-03-26,08:18,76.05,76.05,76.05,76.05,77,2
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,08:18,0.2439,0.2449,0.2415,0.2421,316755,65
"DE0005933956","EXW1","ISHARES EO STOXX 50 U.ETF","ETF","EUR",2506383,2018-03-26,08:18,33.09,33.09,33.085,33.085,1228,3
"LU0274211217","DBXE","XTR.EURO STOXX 50 1D","ETF","EUR",2506401,2018-03-26,08:18,35.085,35.085,35.07,35.07,1214,3
"DE000A2E4K43","DHER","DELIVERY HERO AG NA O.N.","Common stock","EUR",2518798,2018-03-26,08:18,38.92,38.92,38.92,38.92,1292,3
"DE000A2E4T77","2HRA","H+R KGAA  INH. O.N.","Common stock","EUR",2528864,2018-03-26,08:18,12.74,12.74,12.74,12.74,25,1
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2018-03-26,08:18,14.71,14.71,14.705,14.705,911,3
"DE000A2E4L75","LINU","LINDE AG O.N. Z.UMT.","Common stock","EUR",2600157,2018-03-26,08:18,175.8,175.85,175.55,175.8,3353,33
"DE000A2GS401","SOW","SOFTWARE AG  NA O.N.","Common stock","EUR",2696229,2018-03-26,08:18,42.56,42.6,42.56,42.56,1178,8
"LU1737652583","AEMD","AIS-A.IN.MSCI E.M.UCETFDD","ETF","EUR",2973675,2018-03-26,08:18,48.215,48.215,48.215,48.215,170,1
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,08:18,32.095,32.1,32.095,32.1,736,3
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,08:18,32.795,32.795,32.795,32.795,461,2
"AT0000606306","RAW","RAIFFEISEN BK INTL INH.","Common stock","EUR",2504165,2018-03-26,08:19,31.4,31.4,31.4,31.4,631,1
"CA3809564097","GO5","GOLDCORP INC.","Common stock","EUR",2504198,2018-03-26,08:19,11.33,11.33,11.33,11.33,6,1
"CH0012005267","NOT","NOVARTIS NAM.     SF 0,50","Common stock","EUR",2504217,2018-03-26,08:19,65.08,65.08,65.08,65.08,7,1
"CH0038863350","NESR","NESTLE NAM.        SF-,10","Common stock","EUR",2504245,2018-03-26,08:19,63.2,63.2,63.2,63.2,30,1
"DE000A0X9AA8","DES2","ETFS DAX DLY2XSH.GO UC.DZ","ETF","EUR",2504257,2018-03-26,08:19,5.097,5.097,5.097,5.097,5,1
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2018-03-26,08:19,8.252,8.252,8.252,8.252,25,1
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2018-03-26,08:19,134.4,134.4,134.4,134.4,160,2
"DE000A0F5UG3","EXXV","IS.DJ EUROZ.SUST.SC.U.ETF","ETF","EUR",2504304,2018-03-26,08:19,12.34,12.34,12.34,12.34,86,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,08:19,36.28,36.28,36.28,36.28,125,2
"DE000A0H08M3","EXH1","IS.S.E.600 OIL+G.U.ETF A.","ETF","EUR",2504330,2018-03-26,08:19,30.34,30.34,30.34,30.34,78,1
"DE000A0LD6E6","GXI","GERRESHEIMER AG","Common stock","EUR",2504380,2018-03-26,08:19,66.6,66.6,66.6,66.6,134,1
"DE000A0Q8NC8","ETLX","ETFS DAXGL.G.MIN.GO UC.DZ","ETF","EUR",2504397,2018-03-26,08:19,17.824,17.824,17.824,17.824,22,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2018-03-26,08:19,16.97,16.97,16.97,16.97,667,1
"DE000A0XFSF0","DMRE","DEMIRE DT.MTS.RE AG","Common stock","EUR",2504430,2018-03-26,08:19,4.42,4.42,4.42,4.42,25075,2
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,08:19,196.8,196.8,196.75,196.75,500,2
"DE000A1K0227","CNWK","CO.DON AG   INH. O.N.","Common stock","EUR",2504494,2018-03-26,08:19,6.99,6.99,6.99,6.99,100,1
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2018-03-26,08:19,39.25,39.25,39.25,39.25,6,1
